Student_ID,Age,Gender,State_of_origin,School_location,Distance_from_home_km,Jamb_score,O_level_credits,Current_cgpa,Cgpa_trend,Attendance_rate,Fee_payment_status,Has_scholarship,Works_part_time,Family_income_bracket,Parent_education_level,Failed_courses_count,Asuu_strike_semesters,Mental_health_support,Course_load,Dropout
STU0218,22,Female,Anambra,Urban,33,218,8,1.98,Declining,75.8,Paid,0,1,Middle,No formal,4,0,0,24,1
STU0219,25,Female,Lagos,Urban,82,251,7,2.9,Stable,68.8,Paid,0,0,High,Tertiary,1,2,0,16,0
STU0220,27,Female,Anambra,Urban,57,309,7,3.16,Stable,72.7,Owing,0,1,Low,Primary,0,2,0,21,0
STU0221,24,Female,Ogun,Urban,126,207,8,1.94,Declining,65.5,Owing,0,0,Low,Primary,4,2,0,20,1
STU0222,21,Female,Rivers,Urban,110,175,7,1.32,Stable,67.3,Paid,0,1,Middle,Primary,2,1,0,22,1
STU0223,19,Male,Anambra,Urban,73,282,6,3.86,Improving,100.0,Partial,0,0,Middle,Tertiary,0,0,0,23,0
STU0224,23,Male,Kano,Urban,16,225,7,2.53,Improving,85.1,Paid,0,1,High,Secondary,2,0,0,21,0
STU0225,24,Male,Delta,Urban,47,323,6,4.03,Improving,80.5,Paid,1,0,Middle,Secondary,0,0,0,14,0
STU0226,18,Male,Abuja,Urban,38,277,8,3.86,Stable,100.0,Paid,0,0,Middle,Secondary,0,2,0,19,0
STU0227,26,Female,Abuja,Rural,58,265,7,3.0,Declining,70.1,Partial,1,0,Middle,Tertiary,0,1,0,14,0
STU0228,26,Male,Ogun,Rural,149,152,7,1.0,Declining,80.7,Owing,0,0,Low,Primary,4,3,0,17,1
STU0229,24,Female,Plateau,Rural,89,194,4,1.0,Declining,63.5,Partial,0,1,Low,Primary,2,2,0,15,1
STU0230,27,Female,Kwara,Rural,72,161,7,1.0,Declining,61.8,Owing,0,1,Middle,Secondary,4,3,1,19,1
STU0231,26,Female,Rivers,Urban,107,259,7,2.42,Declining,67.7,Partial,0,1,Middle,Secondary,1,2,0,22,0
STU0232,26,Male,Anambra,Urban,118,265,7,1.11,Stable,56.1,Paid,0,1,Low,Secondary,3,3,0,17,1
STU0233,23,Female,Delta,Rural,78,303,8,3.0,Declining,84.4,Owing,0,1,Low,Primary,0,2,0,19,0
STU0234,27,Male,Oyo,Rural,66,282,8,2.97,Declining,78.9,Paid,0,0,High,Secondary,1,3,0,12,0
STU0235,16,Male,Niger,Rural,49,229,5,2.85,Improving,99.9,Paid,1,1,High,Tertiary,1,1,1,17,0
STU0236,27,Female,Akwa Ibom,Urban,150,215,4,1.54,Declining,78.6,Paid,0,1,High,Tertiary,4,1,0,12,1
STU0237,21,Male,Benue,Urban,103,244,8,1.53,Stable,58.4,Owing,1,1,Low,Primary,2,1,0,12,0
STU0238,20,Male,Plateau,Urban,127,216,7,2.42,Improving,85.5,Owing,1,0,Low,Primary,1,1,0,19,0
STU0239,22,Female,Delta,Urban,15,342,7,4.03,Stable,89.0,Paid,1,1,High,Secondary,0,2,0,18,0
STU0240,23,Male,Cross River,Urban,85,341,8,4.4,Improving,91.8,Partial,0,0,High,Secondary,0,0,1,14,0
STU0241,25,Female,Kwara,Urban,109,206,5,1.0,Declining,50.8,Paid,0,1,Middle,Secondary,4,3,0,17,1
STU0242,24,Female,Kaduna,Urban,126,301,5,3.62,Stable,72.2,Paid,0,0,High,Tertiary,0,1,0,20,0
STU0243,20,Female,Imo,Urban,51,250,5,3.08,Stable,86.5,Paid,0,0,High,Tertiary,0,1,0,18,0
STU0244,19,Male,Imo,Urban,27,257,6,3.29,Improving,100.0,Paid,0,0,High,Tertiary,0,1,0,23,0
STU0245,21,Male,Ogun,Urban,85,314,8,3.73,Improving,99.1,Paid,0,0,Middle,Primary,0,1,0,14,0
STU0246,21,Female,Kogi,Rural,115,226,7,2.38,Stable,79.7,Paid,0,1,Middle,Secondary,0,2,0,24,0
STU0247,21,Male,Benue,Urban,72,248,7,3.08,Improving,76.0,Paid,1,0,Middle,Tertiary,0,0,0,17,0
STU0248,17,Female,Ogun,Urban,17,367,5,5.0,Stable,100.0,Partial,1,0,Middle,Secondary,0,1,0,22,0
STU0249,28,Female,Anambra,Rural,87,166,6,1.29,Declining,96.6,Paid,0,0,Low,No formal,3,3,0,15,1
STU0250,24,Female,Anambra,Urban,87,310,7,3.79,Stable,94.7,Paid,0,0,High,Tertiary,0,2,0,24,0
STU0251,18,Male,Rivers,Rural,54,297,5,3.99,Improving,87.5,Partial,1,0,Middle,Secondary,0,2,0,14,0
STU0252,20,Male,Plateau,Urban,68,271,7,3.29,Stable,100.0,Paid,0,0,High,Tertiary,0,2,0,20,0
STU0253,27,Female,Benue,Urban,71,270,7,2.65,Stable,82.3,Partial,0,1,Middle,Secondary,2,3,0,21,1
STU0254,22,Male,Benue,Urban,91,256,7,2.95,Improving,73.7,Paid,0,0,Middle,Secondary,0,1,1,13,0
STU0255,24,Male,Lagos,Rural,78,328,5,3.92,Improving,99.1,Paid,0,0,High,Tertiary,0,1,0,12,0
STU0256,25,Female,Cross River,Urban,113,223,6,2.47,Improving,72.8,Paid,0,0,Middle,Secondary,2,0,1,13,0
STU0257,19,Female,Plateau,Urban,107,313,8,4.29,Stable,91.1,Paid,1,0,Middle,Tertiary,0,0,0,18,0
STU0258,28,Female,Niger,Rural,61,172,6,1.38,Declining,77.9,Partial,0,0,Low,No formal,3,1,0,21,0
STU0259,17,Female,Enugu,Urban,33,311,7,4.44,Declining,100.0,Paid,0,0,High,Tertiary,0,0,0,12,0
STU0260,24,Male,Plateau,Urban,61,219,6,2.25,Declining,76.8,Paid,0,0,High,Tertiary,1,3,0,17,0
STU0261,24,Female,Delta,Rural,48,318,7,3.61,Stable,75.0,Paid,0,0,High,Tertiary,0,3,0,18,0
STU0262,21,Female,Osun,Urban,39,298,5,3.65,Declining,95.8,Partial,0,0,Low,Secondary,0,2,0,20,0
STU0263,25,Male,Akwa Ibom,Urban,107,316,5,2.58,Declining,54.5,Paid,0,1,High,Tertiary,1,2,0,19,1
STU0264,22,Male,Cross River,Urban,82,265,5,3.2,Stable,88.2,Owing,0,0,Middle,Secondary,0,2,0,17,0
STU0265,25,Female,Akwa Ibom,Urban,56,296,7,3.39,Stable,74.7,Paid,0,0,High,Tertiary,0,2,0,14,0
STU0266,28,Female,Oyo,Rural,102,269,6,1.95,Improving,62.6,Partial,0,0,Low,No formal,3,3,0,19,1
STU0267,18,Female,Niger,Urban,108,305,8,3.98,Improving,84.0,Paid,0,0,High,Tertiary,0,2,0,18,0
STU0268,24,Female,Niger,Rural,100,246,8,1.75,Declining,47.5,Owing,0,0,Low,No formal,3,1,0,14,1
STU0269,26,Male,Delta,Rural,185,234,4,1.17,Stable,53.7,Partial,0,0,Low,Primary,3,2,0,20,0
STU0270,23,Male,Benue,Urban,70,174,8,1.38,Improving,91.7,Paid,0,1,High,Primary,4,0,0,23,1
STU0271,18,Female,Lagos,Rural,124,309,7,3.93,Stable,96.4,Paid,1,0,Middle,Tertiary,0,2,0,13,0
STU0272,26,Female,Akwa Ibom,Rural,139,144,5,1.0,Declining,52.9,Paid,0,0,Low,Secondary,2,3,0,14,1
STU0273,23,Female,Enugu,Urban,60,279,8,3.26,Stable,66.8,Paid,1,0,High,Secondary,0,2,0,13,0
STU0274,24,Female,Abuja,Urban,31,235,8,2.57,Improving,87.4,Paid,0,0,Middle,Secondary,0,1,0,24,0
STU0275,23,Male,Plateau,Urban,22,269,6,3.05,Declining,92.1,Paid,1,0,High,Tertiary,0,2,0,12,0
STU0276,22,Male,Osun,Urban,105,288,8,3.24,Declining,87.0,Paid,0,0,Low,Primary,0,3,0,15,0
STU0277,24,Female,Oyo,Rural,114,324,6,4.08,Improving,76.4,Paid,0,0,Middle,Tertiary,0,0,0,16,0
STU0278,22,Female,Enugu,Urban,25,272,7,2.82,Declining,71.1,Paid,0,1,High,Secondary,0,0,0,24,0
STU0279,27,Female,Enugu,Urban,132,235,7,2.28,Stable,87.1,Partial,0,0,Low,No formal,1,3,0,17,0
STU0280,19,Female,Akwa Ibom,Urban,18,340,7,4.32,Stable,74.4,Paid,0,0,High,Tertiary,0,1,1,16,0
STU0281,22,Female,Osun,Urban,94,348,5,4.45,Declining,91.8,Paid,0,0,Middle,Tertiary,0,1,0,12,0
STU0282,21,Male,Imo,Rural,58,294,7,3.63,Declining,67.7,Paid,0,0,Middle,Tertiary,0,0,0,14,0
STU0283,18,Male,Osun,Rural,94,312,8,4.21,Improving,92.2,Partial,1,0,Middle,Tertiary,0,0,0,12,0
STU0284,21,Male,Ogun,Urban,125,330,5,4.3,Improving,96.0,Partial,0,0,Middle,Secondary,0,1,0,22,0
STU0285,20,Female,Kano,Urban,48,222,5,2.77,Improving,90.4,Paid,0,0,High,Tertiary,1,0,0,16,0
STU0286,23,Male,Enugu,Urban,67,263,5,3.06,Stable,87.2,Partial,0,0,High,Tertiary,0,2,0,16,0
STU0287,25,Male,Anambra,Urban,41,243,7,1.64,Declining,59.7,Owing,0,0,Low,Primary,2,3,0,23,1
STU0288,27,Male,Kwara,Rural,155,242,4,1.38,Stable,56.4,Owing,0,0,Low,Secondary,4,3,0,22,1
STU0289,25,Male,Ogun,Rural,39,271,7,3.16,Declining,86.1,Paid,0,0,High,Secondary,0,2,0,24,0
STU0290,25,Female,Benue,Urban,35,304,7,3.47,Stable,83.5,Paid,0,0,High,Secondary,0,1,0,17,0
STU0291,21,Male,Kwara,Urban,107,275,5,2.84,Declining,81.3,Paid,0,1,Middle,Secondary,0,2,1,19,0
STU0292,19,Male,Lagos,Urban,67,342,5,5.0,Declining,100.0,Paid,1,0,High,Secondary,0,2,0,21,0
STU0293,17,Female,Cross River,Urban,121,253,8,3.38,Improving,79.2,Paid,1,0,High,Secondary,0,2,0,23,0
STU0294,25,Male,Edo,Rural,134,271,5,2.88,Declining,68.2,Partial,0,0,Low,Primary,2,3,0,12,0
STU0295,24,Male,Benue,Urban,105,302,7,3.28,Stable,89.9,Owing,0,0,Low,No formal,0,2,0,15,0
STU0296,27,Male,Ogun,Urban,109,279,8,2.96,Declining,84.8,Owing,1,0,Low,Primary,1,3,0,21,0
STU0297,24,Female,Akwa Ibom,Urban,54,271,8,3.25,Improving,90.5,Paid,0,0,Middle,Secondary,0,0,0,22,0
STU0298,20,Male,Benue,Urban,59,249,7,3.66,Improving,100.0,Paid,1,0,Middle,Secondary,0,2,0,12,0
STU0299,17,Female,Kwara,Urban,114,345,5,4.65,Improving,100.0,Paid,1,0,High,Tertiary,0,1,1,20,0
STU0300,18,Male,Enugu,Rural,90,298,5,3.92,Stable,96.8,Paid,0,0,Middle,Secondary,0,2,0,22,0
STU0301,24,Male,Delta,Rural,33,197,6,1.07,Declining,59.3,Partial,0,0,Low,Primary,2,1,0,18,1
STU0302,23,Male,Edo,Rural,29,342,5,4.34,Improving,96.2,Paid,0,0,High,Secondary,0,0,0,18,0
STU0303,30,Male,Rivers,Urban,120,227,5,1.0,Declining,53.1,Partial,0,1,Middle,Secondary,4,2,1,23,1
STU0304,25,Female,Kano,Urban,80,246,7,1.93,Stable,72.0,Paid,0,1,Middle,Secondary,4,1,0,16,1
STU0305,26,Female,Edo,Rural,70,225,7,1.05,Stable,45.8,Partial,0,0,Middle,Secondary,4,1,0,18,1
STU0306,17,Female,Kwara,Urban,107,268,8,3.5,Declining,100.0,Paid,1,0,High,Tertiary,0,0,0,23,0
STU0307,26,Male,Benue,Urban,115,270,6,2.97,Stable,73.4,Paid,0,0,Middle,Secondary,2,2,0,13,0
STU0308,20,Male,Oyo,Urban,94,342,7,4.39,Improving,76.6,Partial,0,0,Middle,Tertiary,0,1,0,24,0
STU0309,22,Female,Akwa Ibom,Urban,53,317,7,3.41,Declining,71.2,Paid,0,1,High,Tertiary,0,1,0,15,0
STU0310,20,Male,Kogi,Rural,30,356,8,4.72,Stable,88.3,Paid,1,0,High,Tertiary,0,1,1,18,0
STU0311,24,Male,Enugu,Rural,119,230,6,2.1,Stable,67.2,Owing,0,0,Low,Primary,1,2,1,14,1
STU0312,18,Male,Akwa Ibom,Urban,62,335,6,4.41,Improving,100.0,Paid,1,0,High,Tertiary,0,1,0,13,0
STU0313,21,Male,Enugu,Urban,51,364,8,5.0,Stable,100.0,Partial,0,0,High,Tertiary,0,1,1,21,0
STU0314,26,Female,Rivers,Rural,142,201,4,1.0,Declining,35.9,Partial,0,0,Middle,No formal,4,2,0,13,1
STU0315,23,Female,Kwara,Rural,31,178,8,1.0,Declining,64.4,Paid,0,0,Middle,Primary,2,2,0,24,0
STU0316,20,Female,Kogi,Urban,110,314,6,4.22,Declining,100.0,Paid,1,0,High,Secondary,0,2,0,12,0
STU0317,24,Male,Abuja,Urban,20,336,5,4.18,Stable,85.3,Paid,0,0,Middle,Primary,0,1,0,16,0
STU0318,18,Male,Cross River,Urban,61,201,7,2.41,Stable,98.4,Partial,1,0,High,Tertiary,1,2,0,23,0
STU0319,22,Male,Benue,Urban,122,255,5,2.95,Improving,78.8,Owing,1,0,High,Tertiary,0,1,0,17,0
STU0320,27,Male,Benue,Rural,66,310,7,2.62,Declining,62.3,Owing,0,0,Low,Secondary,1,2,0,17,0
STU0321,24,Male,Edo,Rural,109,164,6,1.39,Declining,69.4,Paid,0,0,Middle,Secondary,4,2,0,20,1
STU0322,22,Female,Abuja,Rural,72,288,8,3.32,Stable,80.2,Paid,0,0,High,Tertiary,0,2,0,15,0
STU0323,24,Female,Abuja,Rural,35,262,8,3.05,Stable,77.3,Partial,0,0,High,Tertiary,0,2,0,12,0
STU0324,23,Male,Anambra,Urban,108,253,8,2.49,Declining,88.2,Owing,0,0,Low,Primary,2,2,1,17,1
STU0325,19,Female,Ogun,Rural,30,370,8,5.0,Improving,98.9,Paid,1,0,Middle,Secondary,0,1,0,16,0
STU0326,19,Female,Imo,Urban,20,236,8,2.98,Improving,80.4,Owing,0,0,Low,Primary,2,2,0,21,0
STU0327,17,Female,Anambra,Urban,82,352,6,4.73,Stable,100.0,Paid,1,0,High,Tertiary,0,1,0,17,0
STU0328,28,Female,Rivers,Rural,54,289,6,2.74,Stable,79.2,Paid,0,1,Middle,Primary,0,2,0,14,0
STU0329,18,Male,Plateau,Urban,45,281,8,3.62,Declining,91.2,Paid,1,0,Middle,Secondary,0,2,0,13,0
STU0330,18,Male,Lagos,Urban,97,292,5,4.0,Stable,91.4,Paid,1,0,High,Tertiary,0,2,0,17,0
STU0331,26,Male,Benue,Urban,120,206,8,1.0,Declining,56.4,Partial,0,1,Low,No formal,4,3,0,24,1
STU0332,20,Female,Kaduna,Urban,104,234,7,3.01,Stable,100.0,Paid,1,0,High,Tertiary,0,1,0,12,0
STU0333,23,Male,Cross River,Urban,33,270,7,3.31,Stable,94.9,Paid,0,0,Middle,Primary,0,2,0,18,0
STU0334,27,Male,Niger,Rural,153,140,6,1.0,Improving,49.0,Paid,0,0,Middle,Secondary,3,2,0,18,1
STU0335,25,Male,Akwa Ibom,Rural,90,230,7,2.28,Declining,73.2,Partial,0,0,Middle,Secondary,0,1,0,21,0
STU0336,22,Male,Kwara,Rural,31,308,8,3.79,Stable,82.3,Paid,0,0,High,Secondary,0,0,0,24,0
STU0337,21,Female,Delta,Rural,15,237,7,2.44,Declining,99.7,Paid,0,1,Middle,Secondary,0,1,0,18,0
STU0338,26,Female,Oyo,Urban,48,235,5,1.5,Declining,60.7,Partial,0,0,Low,Secondary,2,2,0,23,1
STU0339,22,Male,Imo,Urban,35,222,8,2.21,Declining,67.8,Partial,0,0,Middle,No formal,0,3,0,22,0
STU0340,24,Male,Rivers,Urban,83,284,7,3.34,Stable,73.9,Partial,1,0,Middle,No formal,0,1,0,21,0
STU0341,25,Male,Oyo,Urban,68,292,8,3.44,Declining,83.9,Paid,0,0,High,Tertiary,0,1,0,12,0
STU0342,21,Male,Imo,Urban,85,264,8,3.67,Stable,100.0,Paid,1,0,High,Tertiary,0,2,0,15,0
STU0343,20,Male,Benue,Urban,66,315,8,4.49,Stable,100.0,Partial,1,0,Middle,Secondary,0,1,0,24,0
STU0344,20,Male,Imo,Urban,48,250,6,2.95,Stable,75.3,Owing,1,0,Middle,Secondary,1,0,0,18,0
STU0345,21,Male,Anambra,Urban,46,294,7,3.76,Improving,100.0,Owing,0,0,Middle,Secondary,0,1,0,22,0
STU0346,24,Female,Abuja,Rural,87,181,6,1.65,Declining,70.4,Paid,1,0,High,Tertiary,2,3,0,20,0
STU0347,21,Female,Anambra,Rural,19,229,5,2.5,Stable,91.5,Paid,0,0,High,Tertiary,2,1,0,16,1
STU0348,19,Male,Edo,Urban,124,314,5,4.11,Stable,100.0,Paid,1,0,High,Secondary,0,1,1,24,0
STU0349,23,Male,Oyo,Urban,103,221,6,2.1,Improving,71.3,Paid,0,1,High,Tertiary,1,1,0,13,1
STU0350,24,Female,Kano,Urban,54,195,7,2.26,Improving,90.4,Paid,0,0,High,Secondary,1,0,0,18,0
STU0351,27,Male,Kwara,Rural,101,143,7,1.0,Declining,55.9,Paid,0,0,Middle,Tertiary,4,3,0,21,1
STU0352,24,Female,Ogun,Urban,117,231,5,2.45,Stable,97.7,Partial,0,0,Low,Primary,1,0,1,12,1
STU0353,17,Female,Ogun,Urban,90,336,5,4.74,Stable,97.9,Paid,0,0,High,Tertiary,0,0,0,18,0
STU0354,27,Male,Imo,Urban,133,140,4,1.0,Stable,62.6,Paid,0,1,Middle,Primary,4,3,0,17,1
STU0355,20,Male,Rivers,Urban,57,312,7,4.02,Improving,91.9,Paid,1,0,Middle,Tertiary,0,2,0,18,0
STU0356,19,Female,Delta,Urban,108,294,6,3.9,Stable,92.7,Paid,1,0,High,Tertiary,0,0,0,24,0
STU0357,27,Male,Abuja,Urban,146,140,5,1.0,Declining,63.8,Partial,0,0,Low,No formal,4,1,0,21,1
STU0358,24,Female,Kogi,Urban,51,171,7,1.61,Declining,78.8,Paid,0,0,High,Primary,2,1,0,14,1
STU0359,24,Female,Lagos,Rural,35,225,5,1.94,Declining,78.4,Partial,0,1,Low,Secondary,4,3,0,14,1
STU0360,25,Female,Kaduna,Urban,51,268,7,2.84,Declining,75.3,Owing,0,0,Low,Primary,1,1,0,18,1
STU0361,21,Male,Cross River,Urban,63,215,7,2.46,Improving,78.4,Partial,1,0,Low,No formal,1,1,1,24,0
STU0362,20,Female,Kano,Rural,55,328,6,4.23,Improving,86.2,Paid,0,0,High,Tertiary,0,0,0,13,0
STU0363,20,Male,Niger,Urban,86,239,7,2.88,Improving,92.5,Paid,1,0,High,Tertiary,1,0,0,12,0
STU0364,28,Male,Niger,Rural,136,174,6,1.14,Stable,68.2,Owing,0,0,Low,Primary,4,3,0,20,1
STU0365,26,Female,Kano,Urban,109,266,5,3.03,Improving,92.0,Partial,0,0,Middle,Secondary,0,0,0,20,0
STU0366,27,Male,Kano,Urban,59,281,7,2.5,Stable,84.8,Partial,0,1,Low,Secondary,0,3,1,18,1
STU0367,24,Female,Cross River,Urban,29,228,5,2.59,Improving,77.7,Owing,0,0,Middle,Primary,1,0,0,18,0
STU0368,23,Female,Kaduna,Rural,55,229,6,2.88,Declining,92.4,Paid,0,0,High,Tertiary,2,1,1,14,0
STU0369,17,Male,Osun,Urban,81,259,8,3.58,Improving,97.4,Paid,1,0,High,Tertiary,0,2,0,21,0
STU0370,25,Male,Cross River,Urban,33,188,5,1.0,Declining,63.2,Partial,0,0,Middle,Secondary,4,3,0,13,1
STU0371,26,Male,Akwa Ibom,Rural,91,284,6,2.69,Declining,67.3,Owing,0,0,Low,Primary,2,2,0,22,0
STU0372,22,Male,Ogun,Rural,71,363,7,4.85,Stable,100.0,Paid,1,0,High,Tertiary,0,2,1,18,0
STU0373,23,Male,Niger,Rural,121,298,8,3.06,Declining,65.1,Partial,0,1,Low,Primary,0,2,1,20,0
STU0374,17,Female,Niger,Urban,26,340,8,4.72,Stable,94.8,Paid,0,0,High,Tertiary,0,2,0,12,0
STU0375,18,Male,Akwa Ibom,Urban,113,204,7,2.44,Declining,83.9,Paid,0,0,Middle,Secondary,2,2,0,24,0
STU0376,24,Male,Rivers,Urban,107,305,6,2.76,Stable,63.7,Partial,0,0,Low,Primary,0,2,0,15,0
STU0377,17,Female,Lagos,Urban,88,370,5,5.0,Improving,100.0,Paid,1,0,High,Tertiary,0,2,0,17,0
STU0378,20,Male,Akwa Ibom,Urban,114,249,7,2.87,Improving,70.8,Paid,0,0,High,Tertiary,2,0,0,18,0
STU0379,17,Female,Lagos,Urban,71,290,5,3.79,Improving,93.6,Paid,0,0,High,Tertiary,0,0,1,21,0
STU0380,24,Male,Ogun,Rural,133,227,5,2.31,Stable,77.4,Paid,0,0,Low,Primary,2,1,0,18,0
STU0381,22,Male,Niger,Urban,115,278,5,3.35,Declining,87.9,Paid,0,0,Middle,Primary,0,2,0,21,0
STU0382,28,Female,Niger,Urban,118,221,5,2.09,Declining,75.1,Partial,0,0,Low,Primary,1,1,0,13,1
STU0383,22,Female,Imo,Rural,66,192,6,2.16,Stable,100.0,Owing,0,0,Low,No formal,1,2,0,15,0
STU0384,18,Female,Benue,Rural,31,239,6,3.27,Improving,90.3,Partial,1,0,Middle,Secondary,0,2,0,16,0
STU0385,21,Female,Delta,Urban,62,363,6,5.0,Improving,92.3,Partial,0,0,Middle,Secondary,0,1,0,23,0
STU0386,19,Female,Delta,Urban,67,338,7,4.9,Declining,100.0,Owing,1,0,Low,Primary,0,1,0,12,0
STU0387,27,Male,Oyo,Rural,60,263,7,2.81,Stable,73.1,Paid,1,0,Middle,Tertiary,0,2,0,12,0
STU0388,25,Male,Lagos,Rural,183,239,5,1.0,Stable,62.6,Partial,0,1,Middle,Secondary,2,3,0,21,1
STU0389,21,Female,Cross River,Urban,90,286,6,3.22,Declining,82.4,Paid,0,0,High,Tertiary,0,2,0,14,0
STU0390,28,Female,Abuja,Urban,125,178,4,1.0,Improving,81.1,Partial,0,1,Middle,Secondary,3,2,0,21,1
STU0391,28,Female,Ogun,Rural,51,209,6,1.84,Stable,67.5,Paid,1,0,Low,Secondary,3,3,0,14,1
STU0392,23,Male,Delta,Rural,77,291,7,3.67,Stable,73.4,Paid,0,0,High,Tertiary,0,2,0,23,0
STU0393,26,Male,Rivers,Urban,55,181,7,1.08,Declining,70.2,Owing,0,1,Low,No formal,3,1,0,19,1
STU0394,21,Female,Oyo,Urban,108,233,7,2.83,Stable,87.0,Paid,0,0,Middle,Tertiary,0,2,0,20,0
STU0395,22,Male,Benue,Urban,49,223,5,2.37,Declining,92.8,Partial,1,1,Middle,Primary,2,0,0,22,0
STU0396,23,Female,Kogi,Rural,120,188,6,2.07,Stable,91.1,Paid,0,0,Middle,Secondary,2,2,0,23,0
STU0397,22,Female,Kano,Urban,76,255,8,3.01,Improving,78.6,Owing,1,0,Middle,Secondary,0,1,0,12,0
STU0398,23,Male,Kwara,Urban,55,190,8,1.0,Declining,64.0,Partial,0,0,Low,No formal,4,3,0,22,1
STU0399,20,Female,Kogi,Urban,20,294,5,3.48,Stable,88.6,Paid,1,1,High,Tertiary,0,0,0,13,0
STU0400,27,Female,Kogi,Rural,78,182,6,1.0,Improving,47.5,Partial,0,1,Low,Primary,2,3,0,21,1
STU0401,28,Male,Ogun,Rural,98,209,8,1.64,Declining,72.3,Paid,0,1,Middle,Secondary,4,3,0,13,1
STU0402,21,Female,Kaduna,Urban,119,256,7,2.83,Declining,73.8,Partial,0,0,High,Tertiary,1,1,0,15,0
STU0403,25,Male,Plateau,Urban,155,229,4,1.5,Stable,67.3,Partial,0,1,Middle,Secondary,2,3,0,13,1
STU0404,29,Female,Kaduna,Urban,57,204,7,1.0,Declining,46.7,Paid,0,0,Low,No formal,2,2,0,18,1
STU0405,23,Male,Anambra,Urban,44,177,5,1.4,Declining,69.2,Paid,0,0,High,Tertiary,4,1,0,24,1
STU0406,22,Female,Oyo,Rural,123,231,6,2.58,Stable,97.0,Paid,0,0,High,Secondary,2,2,0,20,0
STU0407,21,Male,Osun,Urban,31,215,6,2.24,Stable,84.5,Paid,0,0,High,Tertiary,0,0,1,18,0
STU0408,26,Male,Rivers,Rural,36,267,6,2.91,Stable,85.5,Paid,1,0,Low,Primary,0,3,0,23,0
STU0409,24,Female,Imo,Urban,98,316,7,3.82,Improving,85.2,Paid,0,0,High,Tertiary,0,1,0,17,0
STU0410,21,Male,Niger,Urban,70,197,8,2.27,Stable,69.9,Paid,1,0,Middle,Tertiary,0,2,0,21,0
STU0411,21,Male,Plateau,Urban,26,314,6,4.76,Stable,100.0,Paid,1,0,Middle,Secondary,0,1,0,12,0
STU0412,23,Female,Akwa Ibom,Urban,49,202,7,1.9,Declining,77.5,Paid,1,0,Middle,Tertiary,3,1,1,22,0
STU0413,25,Female,Niger,Rural,103,227,6,1.03,Declining,58.7,Partial,0,1,Middle,Secondary,4,1,1,21,1
STU0414,17,Female,Ogun,Urban,10,272,6,3.66,Stable,94.7,Owing,1,0,Low,Primary,0,1,1,20,0
STU0415,24,Female,Anambra,Urban,95,236,8,1.34,Stable,45.7,Owing,1,1,Low,Secondary,4,3,0,16,1
STU0416,22,Male,Delta,Urban,99,280,7,3.55,Stable,85.8,Paid,0,0,High,Secondary,0,1,0,22,0
STU0417,21,Male,Edo,Urban,76,202,6,2.34,Improving,82.0,Partial,0,0,Middle,Secondary,1,1,0,16,0
STU0418,26,Male,Kogi,Urban,98,298,6,2.74,Declining,80.3,Paid,1,1,Low,Secondary,2,2,1,17,0
STU0419,18,Female,Edo,Urban,80,312,7,4.16,Stable,87.9,Paid,1,0,Middle,Primary,0,1,0,20,0
STU0420,21,Female,Kaduna,Urban,25,311,6,4.15,Declining,91.2,Paid,1,0,Middle,Secondary,0,0,0,24,0
STU0421,28,Female,Osun,Rural,151,209,5,1.0,Stable,59.5,Paid,0,0,High,Secondary,3,2,0,19,1
STU0422,23,Female,Osun,Urban,46,292,5,3.54,Declining,77.8,Paid,0,0,High,Tertiary,0,1,1,19,0
STU0423,28,Male,Rivers,Rural,116,185,8,1.45,Declining,74.2,Paid,1,0,Middle,Secondary,3,1,0,19,1
STU0424,19,Male,Plateau,Urban,119,328,6,4.64,Declining,81.3,Paid,1,0,High,Tertiary,0,0,0,12,0
STU0425,16,Male,Kano,Urban,110,232,5,3.23,Improving,100.0,Paid,1,0,High,Tertiary,0,0,1,12,0
STU0426,20,Male,Oyo,Urban,29,243,8,3.14,Stable,92.8,Paid,0,0,High,Tertiary,0,2,0,19,0
STU0427,19,Male,Lagos,Urban,18,299,6,3.77,Stable,100.0,Paid,0,0,Middle,Secondary,0,2,0,16,0
STU0428,20,Female,Kano,Rural,13,318,7,4.42,Stable,71.4,Partial,1,0,Low,Primary,0,0,0,20,0
STU0429,24,Male,Plateau,Urban,132,258,8,1.75,Improving,53.2,Paid,1,1,Middle,Primary,2,1,0,13,0
STU0430,24,Male,Anambra,Urban,125,274,7,2.75,Improving,73.9,Paid,0,1,High,Tertiary,2,2,0,20,0
STU0431,22,Male,Rivers,Urban,35,325,5,4.31,Stable,97.8,Partial,0,0,High,Secondary,0,0,0,23,0
STU0432,18,Female,Abuja,Rural,17,242,6,3.09,Improving,86.3,Partial,0,0,High,Tertiary,0,0,0,19,0
STU0433,18,Female,Imo,Rural,83,335,5,4.37,Improving,96.1,Paid,0,0,High,Tertiary,0,2,0,20,0
STU0434,19,Male,Rivers,Urban,35,275,6,3.7,Improving,100.0,Owing,1,0,Low,Primary,0,0,0,15,0
STU0435,17,Male,Kano,Urban,83,304,6,4.81,Improving,100.0,Paid,1,0,High,Tertiary,0,2,1,12,0
STU0436,23,Female,Abuja,Urban,81,323,7,3.96,Stable,84.1,Owing,0,0,Middle,Secondary,0,0,0,12,0
